Exchange Date,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,RIC,Description,Interval,Currency,FriendlyName
2015-07-16,47.85,46.96,47.15,47,137,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-17,47.51,47.09,47.16,47.75,53,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-20,49.6,48.55,48.55,50.67,21,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-21,50.79,50.31,50.75,50.33,101,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-22,49.96,49.55,49.96,48.54,50,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-23,49.14,48.46,48.5,48.92,146,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-24,49.45,48.5,48.84,49,71,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-27,50.43,49.48,49.65,50.04,107,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-28,51.31,51.07,51.31,50.97,14,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-29,53.4,51.23,51.23,53.5,85,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-30,52.88,52.6,52.88,52.42,10,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-07-31,53.04,52.9,53.04,53.12,10,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-03,52.25,51.15,51.7,51,362,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-04,51.52,50.68,51.43,51.06,169,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-05,51.91,50.95,51.2,52.87,162,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-06,53.2,52.63,52.69,52.55,140,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-07,52.5,51.6,52.37,51.5,156,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-10,51.5,51.05,51.35,51.37,220,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-11,52.3,51.4,51.75,51.16,221,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-12,51.35,50.6,51.15,51.44,213,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-13,52.7,51.8,51.8,52.75,108,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-14,52.99,52.28,52.65,53,168,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-17,52.66,51.75,52.66,52,188,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-18,52.9,52.45,52.45,52.77,208,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-19,52.01,51.45,51.45,52.11,229,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-20,52.48,51.6,51.75,52.63,73,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-21,52.97,52.69,52.71,53.2,172,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-24,51.8,49.95,51.8,49.75,65,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-25,52,49.1,52,50.92,94,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-26,50.5,49.76,50,49.81,142,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-27,51.25,50.3,50.4,51.55,318,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-28,53.61,53.45,53.45,53.75,8,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-08-31,54.45,53.17,53.22,54.01,63,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-01,52.45,51.6,51.8,52.5,113,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-02,52.41,51.65,51.88,52.31,467,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-03,52.87,52.8,52.8,52.81,20,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-04,,,,52.94,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-07,52.99,52.12,52.94,52.04,251,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-08,52.5,51.66,52.05,52.67,142,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-09,55.22,54,54,54.53,79,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-10,56.54,54.18,54.18,56.58,618,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-11,56.4,55.1,56.33,55.56,1411,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-14,55.85,54.37,55.78,54.18,483,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-15,53.87,53.39,53.65,52.91,361,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-16,53.97,53.33,53.63,53.74,291,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-17,54.41,53.75,53.81,53.85,240,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-18,54.14,53.57,53.77,53.96,345,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-21,54.63,54.13,54.3,54.56,518,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-22,54.05,53.6,53.88,53.5,130,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-23,56.89,53.17,56.89,54.17,243,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-24,54,54,54,53.78,2,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-25,54.7,54.14,54.45,54.17,250,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-28,53.47,52.9,53.47,52.67,135,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-29,52.57,51.56,52.2,52.29,177,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-09-30,52.78,52.1,52.45,52.37,920,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-01,,,,49.7,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-02,50.17,50.17,50.17,49.65,10,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-05,49.65,49.65,49.65,50.37,1,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-06,,,,50.79,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-07,,,,50.79,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-08,51.26,50.29,50.55,50.92,224,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-09,52.54,51.15,51.15,52.32,79,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-12,51.76,51.45,51.65,51.58,84,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-13,50.66,50.66,50.66,50.67,1,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-14,50.84,50.53,50.83,50.52,150,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-15,50.9,50.37,50.45,50,66,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-16,50.25,49.25,50.25,49,445,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-19,49.64,49.02,49.18,49.5,258,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-20,50.69,49.19,50.69,49.81,235,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-21,49.7,49,49.7,48.98,221,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-22,49.29,48.6,49.13,48.5,124,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-23,48.79,48.35,48.79,48.75,272,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-26,49,48.48,48.78,48.44,262,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-27,48.65,47.7,48.5,48.5,165,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-28,48.05,47.5,48.01,47.36,123,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-29,47.82,47.24,47.37,47.19,124,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-10-30,48.02,47.65,47.87,48.25,206,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-02,46.15,45.25,46,45.43,208,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-03,44.8,44,44.61,44.3,752,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-04,45.05,44.37,44.71,45.31,496,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-05,44.96,44.45,44.8,44.33,265,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-06,44.75,44.25,44.56,44.67,150,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-09,45.5,44.83,45.2,45.76,270,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-10,45.56,45.07,45.54,45.46,91,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-11,45.26,44.8,45.25,45.53,41,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-12,45.6,45.13,45.31,45.23,141,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-13,45.76,45.24,45.3,45.37,216,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-16,45.99,45.21,45.99,45.25,35,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-17,45.03,44.5,44.8,44.4,256,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-18,44.07,44.07,44.07,43.68,10,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-19,43.63,42.8,43.63,42.84,30,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-20,43.45,42.91,43.19,43.44,120,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-23,43.5,42.92,43.25,37,248,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-24,42.87,42.58,42.6,42.47,162,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-25,42.6,42.4,42.6,42.35,15,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2015-11-26,43.64,42.44,42.44,42.66,173,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
