Date,HIGH_x,LOW_x,OPEN_x,CLOSE_x,VOLUME_x,HIGH_y,LOW_y,OPEN_y,VOLUME_y,Overall Sentiment,flows_daily_total,china_daily_import,row_daily_import,aus_daily_export,brazil_daily_export,row_daily_export,polarity_avg_daily,article_count_daily,stocks_daily
2020-07-04,99.81,98.4,98.71,99.73,1148.0,97.0,95.1,95.57,2967.0,Neutral,2442445.238,2208435.54,234009.698,1957145.4,197846.207,287453.631,0.0,0,0.3994714285714286
2020-07-05,99.81,98.4,98.71,99.73,1148.0,97.0,95.1,95.57,2967.0,Neutral,2210475.644,1812193.947,398281.697,1806221.817,327253.827,77000.0,0.0,0,0.3994714285714286
2020-07-06,101.28,99.01,99.5,100.72,1409.0,97.85,95.64,96.6,5085.0,Non-neutral,20004327.234,18390320.343,1614006.891,17796557.016,1577878.614,629891.604,0.3833333333333333,1,0.3377942857142857
2020-07-07,102.6,101.39,101.39,102.22,1606.0,100.26,97.6,97.62,16212.0,Non-neutral,2542777.002,1911662.383,631114.619,1861286.6909999999,173121.75,508368.561,0.2166666666666666,1,0.3377942857142857
2020-07-08,105.2,102.77,102.77,104.85,1144.0,103.09,99.0,99.51,5731.0,Non-neutral,2600212.508,1542399.923,1057812.585,1743031.101,565859.679,291321.728,0.2004696969696969,2,0.3377942857142857
2020-07-09,106.4,104.6,105.86,105.26,1137.0,104.15,102.2,103.65,5424.0,Non-neutral,1938217.994,1596046.534,342171.45999999996,1233318.87,388483.0,316416.124,0.1666666666666666,1,0.3377942857142857
2020-07-10,105.5,105.0,105.0,105.08,26.0,103.6,102.36,103.6,3904.0,Non-neutral,1771422.226,1204355.065,567067.161,1085158.33,244777.973,441485.923,0.22916666666666663,2,0.3377942857142857
2020-07-11,105.5,105.0,105.0,105.08,26.0,103.6,102.36,103.6,3904.0,Neutral,2419302.92,2018080.664,401222.256,1931281.289,171230.0,316791.631,0.0,0,0.3377942857142857
2020-07-12,105.5,105.0,105.0,105.08,26.0,103.6,102.36,103.6,3904.0,Neutral,1905663.979,1479621.876,426042.103,1608991.642,191914.0,104758.337,0.0,0,0.3377942857142857
2020-07-13,108.95,106.3,106.5,108.56,977.0,108.25,102.6,103.27,8657.0,Neutral,16500149.379,16500149.379,0.0,14915927.295,1584222.084,0.0,0.0,2,0.33225000000000005
2020-07-14,109.2,108.6,108.6,109.22,182.0,109.56,107.0,108.2,7059.0,Non-neutral,2158406.393,1814213.8290000001,344192.564,1945351.8290000001,167735.0,45319.564,-0.30069444444444443,4,0.33225000000000005
2020-07-15,109.2,108.05,108.5,109.11,97.0,109.3,106.0,109.25,6340.0,Non-neutral,1936484.664,1404999.975,531484.689,1856511.468,0.0,79973.196,-0.06190476190476187,3,0.33225000000000005
2020-07-16,109.0,107.61,109.0,108.16,39.0,108.85,106.58,108.5,5215.0,Non-neutral,2655047.675,1590051.054,1064996.621,1939404.881,191253.0,524389.794,-0.00578703703703705,6,0.33225000000000005
2020-07-17,108.8,106.57,106.57,107.99,371.0,107.97,105.6,107.1,7499.0,Non-neutral,2379139.588,1756803.3599999999,622336.228,1921803.3599999999,0.0,457336.228,0.0339393939393939,1,0.33225000000000005
2020-07-18,108.8,106.57,106.57,107.99,371.0,107.97,105.6,107.1,7499.0,Neutral,2634514.653,2011200.205,623314.448,2070965.653,169340.946,394208.054,0.0,0,0.33225000000000005
2020-07-19,108.8,106.57,106.57,107.99,371.0,107.97,105.6,107.1,7499.0,Neutral,2259085.949,1888991.826,370094.12299999996,1815441.393,319237.123,124407.433,0.0,0,0.33225000000000005
2020-07-20,108.5,107.73,108.2,107.66,468.0,107.5,105.06,107.1,6105.0,Neutral,29529629.586,20848977.801,8680651.785,19461754.62,6430833.0,3637041.966,0.0,2,0.4690128571428572
2020-07-21,108.8,108.0,108.0,108.45,524.0,109.1,105.74,106.1,8361.0,Neutral,2295430.433,1790068.336,505362.097,1297143.936,558799.0,439487.497,0.0,0,0.4690128571428572
2020-07-22,109.0,108.7,109.0,108.25,11.0,109.83,105.5,108.46,8449.0,Non-neutral,2957051.239,2301597.057,655454.182,2160476.482,466141.774,330432.983,-0.3060606060606061,5,0.4690128571428572
2020-07-23,108.8,108.25,108.5,108.33,203.0,108.71,106.85,108.33,10480.0,Neutral,2149350.378,1310636.8800000001,838713.4979999999,1150356.398,436621.985,562371.995,0.0,0,0.4690128571428572
2020-07-24,107.2,107.2,107.2,107.78,13.0,108.0,105.09,107.97,9167.0,Neutral,3067557.004,2946276.402,121280.602,2021097.774,730377.128,316082.102,0.0,2,0.4690128571428572
2020-07-25,107.2,107.2,107.2,107.78,13.0,108.0,105.09,107.97,9167.0,Neutral,2705820.286,2153477.8449999997,552342.441,1753516.588,367799.314,584504.384,0.0,0,0.4690128571428572
2020-07-26,107.2,107.2,107.2,107.78,13.0,108.0,105.09,107.97,9167.0,Neutral,2094684.887,1671678.887,423006.0,1575798.027,374877.08900000004,144009.771,0.0,0,0.4690128571428572
2020-07-27,107.5,107.15,107.5,107.4,221.0,106.9,102.6,106.27,8068.0,Non-neutral,22454261.514,17540499.15,4913762.364,17215785.396,1531602.0,3706874.118,0.0681818181818181,2,0.5553657142857144
2020-07-28,107.8,107.2,107.7,107.67,89.0,106.62,102.6,102.6,5129.0,Neutral,3080051.625,2573836.135,506215.49,2330471.015,471623.372,277957.238,0.0,0,0.5553657142857144
2020-07-29,108.0,107.2,107.4,107.83,89.0,108.0,105.09,105.09,3692.0,Non-neutral,2722858.6210000003,1534944.932,1187913.689,1854764.857,770273.89,97819.87400000001,0.24375,2,0.5553657142857144
2020-07-30,108.05,107.88,108.03,108.05,56.0,109.0,106.74,109.0,4114.0,Non-neutral,2767863.324,2318412.324,449451.0,1489087.416,722753.0,556022.9079999999,0.01016666666666666,20,0.5553657142857144
2020-07-31,109.05,105.81,106.81,108.97,2336.0,106.05,102.9,103.86,1782.0,Neutral,1692387.571,1292740.259,399647.312,1287425.637,0.0,404961.934,0.0,0,0.5553657142857144
2020-08-01,109.05,105.81,106.81,108.97,2336.0,106.05,102.9,103.86,1782.0,Neutral,3026988.398,2304632.622,722355.7760000001,1338845.001,1286016.593,402126.804,0.0,0,0.5553657142857144
2020-08-02,109.05,105.81,106.81,108.97,2336.0,106.05,102.9,103.86,1782.0,Neutral,2535719.689,1540801.226,994918.463,1951557.387,308377.20499999996,275785.09699999995,0.0,0,0.5553657142857144
2020-08-03,114.28,108.3,109.16,113.79,5890.0,110.72,105.25,106.16,8093.0,Neutral,20251426.185,19986750.261,264675.924,15799517.955,3729015.0,722893.23,0.0,3,0.37273142857142855
2020-08-04,115.55,113.7,113.7,115.36,1566.0,111.79,110.13,110.5,4919.0,Non-neutral,2466510.617,1706091.195,760419.422,1039817.174,1120392.743,306300.7,0.375,1,0.37273142857142855
2020-08-05,117.59,114.0,115.0,116.0,1464.0,112.4,110.07,112.0,5741.0,Non-neutral,2837624.017,2654915.664,182708.353,1816506.354,917891.041,103226.622,-0.0555555555555555,2,0.37273142857142855
2020-08-06,119.37,116.9,116.9,118.91,557.0,115.65,111.93,111.93,7314.0,Non-neutral,2616587.221,2234756.348,381830.873,1891094.588,369016.0,356476.63300000003,0.2066666666666666,1,0.37273142857142855
2020-08-07,120.4,115.32,118.8,117.89,323.0,115.5,111.0,114.75,7295.0,Non-neutral,1941326.3290000001,1699813.111,241513.218,1334783.437,372155.96,234386.932,-0.008186813186813174,7,0.37273142857142855
2020-08-08,120.4,115.32,118.8,117.89,323.0,115.5,111.0,114.75,7295.0,Neutral,2624956.308,1743773.246,881183.062,1567678.505,775000.158,282277.645,0.0,0,0.37273142857142855
2020-08-09,120.4,115.32,118.8,117.89,323.0,115.5,111.0,114.75,7295.0,Neutral,3156570.861,2274017.154,882553.707,2081506.359,537472.495,537592.007,0.0,0,0.37273142857142855
2020-08-10,118.4,117.1,117.68,117.98,381.0,114.13,110.55,113.0,4762.0,Non-neutral,15811099.605,14048845.605,1762254.0,13548326.049,1480878.0,781895.556,0.02,5,0.27382142857142855
2020-08-11,120.1,118.75,119.05,119.4,376.0,115.82,113.48,113.48,7672.0,Non-neutral,2100680.848,1706202.658,394478.19,1607168.57,202213.234,291299.044,0.1077272727272727,1,0.27382142857142855
2020-08-12,120.31,117.99,119.3,120.59,403.0,116.58,112.85,115.0,6897.0,Neutral,2533278.135,2186391.197,346886.93799999997,1767973.3730000001,710526.131,54778.631,0.0,0,0.27382142857142855
2020-08-13,121.0,118.8,119.55,120.14,191.0,117.27,113.5,116.7,6021.0,Non-neutral,2915500.625,2406791.902,508708.723,2108102.654,390238.0,417159.971,0.016666666666666666,3,0.27382142857142855
2020-08-14,121.3,120.33,120.39,120.23,224.0,117.22,114.74,115.69,11200.0,Non-neutral,1981122.041,1216805.104,764316.937,1210969.785,593310.932,176841.32400000002,0.3,3,0.27382142857142855
2020-08-15,121.3,120.33,120.39,120.23,224.0,117.22,114.74,115.69,11200.0,Neutral,2822000.128,2343733.083,478267.045,2344674.876,462303.66000000003,15021.592,0.0,0,0.27382142857142855
2020-08-16,121.3,120.33,120.39,120.23,224.0,117.22,114.74,115.69,11200.0,Neutral,2511454.036,1800564.126,710889.9099999999,1968604.245,419681.552,123168.239,0.0,0,0.27382142857142855
2020-08-17,121.0,120.23,120.23,120.85,54.0,117.25,114.24,114.9,8498.0,Non-neutral,33188009.751,26471412.675,6716597.076,21251243.871,6602217.804,5334548.076,0.05807291666666666,8,0.6087057142857143
2020-08-18,123.56,121.72,121.72,123.23,480.0,123.25,116.9,116.99,7150.0,Neutral,3643788.992,3008400.145,635388.847,2198923.272,1067639.0690000001,377226.651,0.0,2,0.6087057142857143
2020-08-19,126.0,120.8,126.0,123.97,303.0,124.46,121.57,122.4,8091.0,Neutral,2508555.113,1969041.432,539513.681,2231807.6210000003,164392.555,112354.937,0.0,0,0.6087057142857143
2020-08-20,124.24,124.24,124.24,124.03,171.0,125.0,122.0,123.75,7840.0,Non-neutral,2376491.792,1314506.859,1061984.933,1545125.813,552134.0,279231.979,0.03999999999999998,5,0.6087057142857143
2020-08-21,124.73,122.75,124.63,123.43,65.0,124.98,121.36,123.75,5488.0,Non-neutral,2025705.282,1636861.541,388843.741,1862107.549,0.0,163597.733,0.084090909090909,1,0.6087057142857143
2020-08-22,124.73,122.75,124.63,123.43,65.0,124.98,121.36,123.75,5488.0,Non-neutral,1928355.867,1480180.629,448175.238,1614498.581,0.0,313857.286,-0.5,1,0.6087057142857143
2020-08-23,124.73,122.75,124.63,123.43,65.0,124.98,121.36,123.75,5488.0,Neutral,2620376.177,2095273.112,525103.065,1503351.419,721203.225,395821.533,0.0,1,0.6087057142857143
2020-08-24,123.43,122.8,123.43,122.83,52.0,122.44,119.09,121.92,6375.0,Neutral,25061697.108,18988974.189,6072722.919,16706871.864,3329055.0,5025770.244,0.0,0,0.5808857142857143
2020-08-25,122.2,122.0,122.05,122.3,373.0,120.4,116.41,120.4,7342.0,Neutral,1874934.773,1698482.338,176452.435,1643635.076,177504.333,53795.364,0.0,2,0.5808857142857143
2020-08-26,122.7,122.7,122.7,122.54,217.0,120.5,116.88,118.04,5460.0,Neutral,3492832.003,2899351.437,593480.566,2509156.883,739042.3659999999,244632.754,0.0,2,0.5808857142857143
2020-08-27,122.6,121.9,122.6,122.43,128.0,120.54,116.96,120.54,5542.0,Non-neutral,2734533.796,1916819.724,817714.0719999999,1433552.287,852688.5049999999,448293.00399999996,0.1298076923076923,2,0.5808857142857143
2020-08-28,122.25,122.25,122.25,122.48,6.0,121.5,117.03,117.8,5424.0,Non-neutral,2979879.251,2466768.626,513110.625,2069898.46,435851.364,474129.427,-0.053583916083916036,5,0.5808857142857143
2020-08-29,122.25,122.25,122.25,122.48,6.0,121.5,117.03,117.8,5424.0,Neutral,3030988.574,1983784.574,1047204.0,1732300.406,1077729.455,220958.713,0.0,0,0.5808857142857143
2020-08-30,122.25,122.25,122.25,122.48,6.0,121.5,117.03,117.8,5424.0,Neutral,2956610.694,2908712.896,47897.798,1755726.615,704010.299,496873.78,0.0,0,0.5808857142857143
2020-08-31,122.5,122.5,122.5,122.53,11.0,123.07,117.85,120.2,3773.0,Non-neutral,13842312.489,10454175.603,3388136.886,8463401.685,1549755.0,3829155.804,0.0333333333333333,2,0.33753
2020-09-01,124.7,121.84,121.84,123.56,2850.0,119.75,117.86,118.25,3121.0,Non-neutral,3491653.467,2133087.077,1358566.3900000001,1983738.311,1207265.506,300649.65,0.0888888888888889,6,0.33753
2020-09-02,125.98,123.41,124.24,125.99,1599.0,122.06,119.1,119.39,5283.0,Neutral,2506206.18,1616737.392,889468.788,1928774.616,491891.898,85539.666,0.0,0,0.33753
2020-09-03,128.69,126.0,126.28,128.43,186.0,129.0,122.0,122.02,5436.0,Non-neutral,1317570.503,1192954.94,124615.563,1157556.872,0.0,160013.631,-0.019047619047619074,6,0.33753
2020-09-04,127.57,125.1,126.9,127.41,363.0,124.38,120.59,123.87,5905.0,Non-neutral,2080684.359,1779234.597,301449.762,1384438.145,170581.447,525664.767,0.0666666666666666,3,0.33753
2020-09-05,127.57,125.1,126.9,127.41,363.0,124.38,120.59,123.87,5905.0,Neutral,2092456.816,1710368.381,382088.435,1835017.639,0.0,257439.177,0.0,0,0.33753
2020-09-06,127.57,125.1,126.9,127.41,363.0,124.38,120.59,123.87,5905.0,Neutral,2005877.6909999999,1948777.6909999999,57100.0,1496494.92,426360.052,83022.719,0.0,0,0.33753
2020-09-07,128.5,126.7,128.5,127.87,232.0,125.34,121.91,122.78,4721.0,Non-neutral,27038609.118,24189650.676,2848958.442,15229283.535,6365942.127,5443383.456,-0.21433333333333332,5,0.5218742857142857
2020-09-08,128.5,127.5,128.5,127.78,161.0,125.2,122.35,123.5,5591.0,Non-neutral,2947968.999,2322437.456,625531.5430000001,1926085.475,783967.5989999999,237915.925,0.0909090909090909,1,0.5218742857142857
2020-09-09,127.9,125.7,126.08,125.95,421.0,123.95,120.1,122.2,5637.0,Non-neutral,1745693.663,1570067.58,175626.083,1568155.304,177538.359,0.0,0.25,2,0.5218742857142857
2020-09-10,126.5,124.66,125.93,125.92,389.0,123.55,119.17,121.0,5926.0,Non-neutral,2982410.305,2397845.774,584564.531,2087463.1,570336.281,324610.924,-0.3,1,0.5218742857142857
2020-09-11,125.42,125.42,125.42,127.55,574.0,123.54,119.61,120.5,4712.0,Non-neutral,2439903.119,1860336.299,579566.82,2099915.547,175677.609,164309.963,0.0444444444444444,2,0.5218742857142857
2020-09-12,125.42,125.42,125.42,127.55,574.0,123.54,119.61,120.5,4712.0,Neutral,1833682.908,1430549.565,403133.343,1790549.565,0.0,43133.343,0.0,0,0.5218742857142857
2020-09-13,125.42,125.42,125.42,127.55,574.0,123.54,119.61,120.5,4712.0,Neutral,3091652.652,2732641.38,359011.272,2332364.159,348684.77,410603.723,0.0,0,0.5218742857142857
2020-09-14,129.35,127.54,127.54,129.15,406.0,125.97,122.8,123.88,7438.0,Non-neutral,23168789.721,17202616.011,5966173.71,19630490.292,1775781.0,1762518.429,0.22916666666666666,6,0.42554571428571425
2020-09-15,128.64,127.85,128.5,127.99,375.0,126.1,123.44,125.2,7305.0,Non-neutral,2038602.186,1688619.119,349983.067,1434317.925,75821.534,528462.727,0.09396306818181817,8,0.42554571428571425
2020-09-16,128.0,125.2,128.0,125.82,505.0,123.68,118.75,123.6,8853.0,Non-neutral,3325732.053,2873814.197,451917.85599999997,2676003.127,521262.945,128465.981,0.0272727272727272,2,0.42554571428571425
2020-09-17,125.9,124.14,124.67,125.15,319.0,119.38,116.65,119.35,8822.0,Non-neutral,2303720.95,1928089.9500000002,375631.0,1554410.409,346110.0,403200.541,0.0333333333333333,2,0.42554571428571425
2020-09-18,126.25,125.59,126.2,126.42,215.0,121.4,117.75,117.75,5062.0,Non-neutral,2642054.826,1430363.714,1211691.112,1778329.0019999999,727605.9029999999,136119.921,0.08352272727272728,4,0.42554571428571425
2020-09-19,126.25,125.59,126.2,126.42,215.0,121.4,117.75,117.75,5062.0,Non-neutral,2941234.452,2270239.679,670994.773,1894840.884,171109.0,875284.568,-0.0458333333333333,4,0.42554571428571425
2020-09-20,126.25,125.59,126.2,126.42,215.0,121.4,117.75,117.75,5062.0,Non-neutral,2261170.671,1651580.699,609589.9720000001,1852653.044,174890.144,233627.483,0.03125,1,0.42554571428571425
2020-09-21,125.89,124.35,125.89,124.47,193.0,121.5,115.4,121.3,7725.0,Non-neutral,18677899.638,15138455.985,3539443.653,15849345.6,1801422.0,1027132.0380000001,0.06343750000000001,4,0.39743999999999996
2020-09-22,124.97,123.45,123.87,124.0,424.0,116.32,112.0,115.36,7945.0,Non-neutral,2290968.684,1658391.509,632577.175,1428576.973,557962.0,304429.711,0.25,2,0.39743999999999996
2020-09-23,123.75,121.95,123.75,122.96,640.0,114.96,108.84,113.8,10255.0,Neutral,2797440.862,2356308.984,441131.878,2030672.512,475371.89400000003,291396.456,0.0,0,0.39743999999999996
2020-09-24,123.4,122.38,122.51,123.29,48.0,113.22,110.85,111.55,7080.0,Non-neutral,2426604.962,1677238.911,749366.051,1859580.605,325795.0,241229.357,-0.0666666666666666,1,0.39743999999999996
2020-09-25,123.6,122.95,123.1,123.42,171.0,113.47,111.44,112.38,5897.0,Non-neutral,2684236.074,1927846.153,756389.921,2141878.781,425456.64300000004,116900.65,-0.1999999999999999,2,0.39743999999999996
2020-09-26,123.6,122.95,123.1,123.42,171.0,113.47,111.44,112.38,5897.0,Neutral,3344653.4050000003,2654760.766,689892.639,2252925.193,781992.637,309735.575,0.0,0,0.39743999999999996
2020-09-27,123.6,122.95,123.1,123.42,171.0,113.47,111.44,112.38,5897.0,Non-neutral,2843360.392,2183530.478,659829.914,1977684.592,541144.152,324531.648,-0.0416666666666666,2,0.39743999999999996
2020-09-28,123.85,123.15,123.65,123.6,82.0,114.65,112.6,112.6,7927.0,Non-neutral,32306166.117,23044392.27,9261773.847,22581128.655,5074083.0,4650954.462,0.30208333333333337,4,0.49679999999999996
2020-09-29,123.79,123.65,123.7,123.74,46.0,116.95,114.02,114.76,3814.0,Neutral,2840840.225,2180977.894,659862.331,2290973.099,283567.89,266299.236,0.0,0,0.49679999999999996
2020-09-30,124.01,123.0,123.0,123.98,24.0,121.67,116.35,116.63,4381.0,Non-neutral,2707134.12,1996445.557,710688.563,1821159.7110000001,346922.73199999996,539051.677,0.2555555555555555,1,0.49679999999999996
2020-10-01,121.75,120.9,120.95,121.37,239.0,117.2,116.0,116.9,538.0,Non-neutral,2360987.398,1734959.804,626027.594,1656812.734,366546.488,337628.176,0.1,2,0.49679999999999996
2020-10-02,121.75,118.0,121.3,120.31,466.0,126.0,113.69,117.4,1545.0,Neutral,2412092.427,1280105.8190000001,1131986.608,1761265.149,267018.0,383809.278,0.0,0,0.49679999999999996
2020-10-03,121.75,118.0,121.3,120.31,466.0,126.0,113.69,117.4,1545.0,Neutral,2872081.2539999997,2296650.941,575430.313,1457799.418,1256476.9649999999,157804.87099999998,0.0,0,0.49679999999999996
2020-10-04,121.75,118.0,121.3,120.31,466.0,126.0,113.69,117.4,1545.0,Neutral,1847473.654,1488655.957,358817.697,1513570.386,0.0,333903.268,0.0,0,0.49679999999999996
2020-10-05,121.5,120.15,120.15,120.68,19.0,116.93,115.92,116.3,1102.0,Neutral,21243392.937,18204538.419,3038854.518,15747132.555,3333178.611,2163081.771,0.0,2,0.35973
2020-10-06,122.0,120.55,120.55,121.71,125.0,117.87,116.5,116.66,797.0,Neutral,2421668.652,1980988.5929999999,440680.059,1867226.316,246787.069,307655.267,0.0,2,0.35973
2020-10-07,122.0,121.5,122.0,121.54,111.0,117.9,117.22,117.7,724.0,Neutral,3192576.084,2647423.716,545152.368,1901605.0389999999,1063170.797,227800.24800000002,0.0,0,0.35973
2020-10-08,122.3,121.6,121.6,122.12,107.0,118.2,117.27,117.41,1058.0,Neutral,2012886.768,1734228.318,278658.45,1957228.318,0.0,55658.45,0.0,0,0.35973
2020-10-09,125.4,122.1,122.67,124.76,2774.0,121.5,117.98,118.0,5952.0,Neutral,2509204.681,1854422.6809999999,654782.0,1719290.171,565139.0,224775.51,0.0,4,0.35973
2020-10-10,125.4,122.1,122.67,124.76,2774.0,121.5,117.98,118.0,5952.0,Neutral,2034031.3900000001,1674760.473,359270.917,1812623.483,170857.0,50550.907,0.0,0,0.35973
2020-10-11,125.4,122.1,122.67,124.76,2774.0,121.5,117.98,118.0,5952.0,Neutral,2793074.519,2247852.297,545222.2220000001,1995191.063,683914.202,113969.254,0.0,0,0.35973
2020-10-12,124.46,123.47,124.46,123.11,394.0,121.32,119.32,121.2,3073.0,Neutral,22780341.666,20474122.104,2306219.562,17911801.944000002,3073996.665,1794543.0569999998,0.0,0,0.49677000000000004
2020-10-13,123.56,120.45,123.07,121.22,295.0,119.86,115.41,119.5,6667.0,Non-neutral,2176740.741,1681407.6840000001,495333.057,1975566.992,0.0,201173.749,0.10757575757575753,11,0.49677000000000004
2020-10-14,121.14,119.1,120.5,120.23,167.0,117.12,113.25,117.0,5766.0,Non-neutral,3031635.219,2050417.8,981217.419,2072465.257,566573.326,392596.636,0.005707070707070674,4,0.49677000000000004
2020-10-15,120.5,118.9,118.9,119.67,185.0,115.5,113.5,115.3,4146.0,Non-neutral,2939330.134,1974871.172,964458.962,2280030.134,579300.0,80000.0,-0.1041666666666666,4,0.49677000000000004
2020-10-16,120.4,119.4,119.4,120.37,269.0,115.32,112.87,113.5,4630.0,Non-neutral,2658374.124,1931429.736,726944.388,2119328.242,363708.081,175337.801,-0.11000000000000004,6,0.49677000000000004
2020-10-17,120.4,119.4,119.4,120.37,269.0,115.32,112.87,113.5,4630.0,Neutral,2633429.408,2323671.929,309757.479,1924350.9440000001,512148.75,196929.714,0.0,0,0.49677000000000004
2020-10-18,120.4,119.4,119.4,120.37,269.0,115.32,112.87,113.5,4630.0,Neutral,2247290.776,1764148.896,483141.88,1866559.619,176018.844,204712.313,0.0,0,0.49677000000000004
2020-10-19,121.22,119.43,120.5,120.73,153.0,117.36,113.5,114.5,7226.0,Non-neutral,19118109.15,15433291.134,3684818.0160000003,11272253.616,3027242.952,4818612.582,0.02339823232323232,20,0.39090857142857144
2020-10-20,121.24,121.15,121.15,120.81,13.0,116.38,114.88,115.33,6706.0,Neutral,1996802.259,1440957.897,555844.362,1630294.99,301681.0,64826.269,0.0,0,0.39090857142857144
2020-10-21,121.08,120.57,121.08,121.03,4.0,117.48,115.0,115.6,4562.0,Neutral,2237975.422,1807479.438,430495.984,1813118.488,148704.0,276152.934,0.0,0,0.39090857142857144
2020-10-22,121.49,120.35,121.49,121.11,15.0,118.0,115.38,117.4,4798.0,Non-neutral,2088645.777,1435331.546,653314.2309999999,1797596.24,201049.537,90000.0,0.1765151515151515,6,0.39090857142857144
2020-10-23,121.4,120.39,120.39,120.1,9.0,116.6,113.0,116.12,7011.0,Non-neutral,1956915.828,1104796.444,852119.384,1420740.724,284141.696,252033.40800000002,-0.01875,2,0.39090857142857144
2020-10-24,121.4,120.39,120.39,120.1,9.0,116.6,113.0,116.12,7011.0,Neutral,2727089.541,2593089.541,134000.0,2173558.921,373697.999,179832.62099999998,0.0,0,0.39090857142857144
2020-10-25,121.4,120.39,120.39,120.1,9.0,116.6,113.0,116.12,7011.0,Neutral,2705379.749,2323279.735,382100.01399999997,2387855.517,169436.22,148088.012,0.0,0,0.39090857142857144
2020-10-26,120.9,119.44,120.9,119.81,192.0,114.13,111.6,113.75,4957.0,Neutral,22814154.522,16392305.223,6421849.299,14527649.169,4658953.77,3627551.583,0.0,0,0.5412428571428571
2020-10-27,119.8,119.43,119.43,120.06,64.0,113.71,111.99,112.5,4166.0,Non-neutral,3099580.805,2300107.904,799472.901,2287439.433,552198.0,259943.372,0.0999999999999999,2,0.5412428571428571
2020-10-28,119.74,119.43,119.43,120.1,26.0,114.81,112.22,113.58,3475.0,Non-neutral,2250397.524,1416961.77,833435.754,1603845.471,562187.7710000001,84364.282,-0.025,2,0.5412428571428571
2020-10-29,120.19999999999999,119.815,119.815,119.95,46.0,114.91,112.97,114.32,4106.0,Non-neutral,2616020.742,2174342.2260000003,441678.516,1561531.165,905466.868,149022.709,0.05548469387755102,7,0.5412428571428571
2020-10-30,120.66,120.2,120.2,120.19,66.0,116.3,112.86,114.09,5248.0,Non-neutral,2283090.272,1861932.061,421158.211,1640140.658,522949.614,120000.0,0.0062499999999999,1,0.5412428571428571
2020-10-31,120.66,120.2,120.2,120.19,66.0,116.3,112.86,114.09,5248.0,Neutral,2093770.127,1589358.224,504411.903,1759209.175,0.0,334560.952,0.0,0,0.5412428571428571
2020-11-01,120.66,120.2,120.2,120.19,66.0,116.3,112.86,114.09,5248.0,Neutral,2916630.334,1557565.074,1359065.26,1632716.098,788887.309,495026.927,0.0,0,0.5412428571428571
2020-11-02,118.0,115.6,116.3,117.67,1772.0,114.71,112.24,112.79,4524.0,Non-neutral,21358256.598,14779305.999,6578950.599,18302920.65,0.0,3055335.948,0.0666666666666666,1,0.4909757142857143
2020-11-03,117.9,116.2,117.9,116.32,895.0,115.0,112.45,115.0,4192.0,Non-neutral,2479498.434,2069846.434,409652.0,1718890.629,686969.709,73638.09599999999,0.1866666666666666,1,0.4909757142857143
2020-11-04,117.65,115.75,117.65,116.65,543.0,114.16,111.81,113.33,6423.0,Neutral,1938984.849,1060973.631,878011.218,1449668.643,202513.507,286802.699,0.0,0,0.4909757142857143
2020-11-05,117.52,115.58,117.52,116.69,635.0,114.21,111.71,113.81,7178.0,Non-neutral,2698919.387,1906351.8399999999,792567.547,1997667.809,391544.743,309706.83499999996,0.09375,2,0.4909757142857143
2020-11-06,117.76,117.13,117.2,117.52,285.0,115.0,113.05,113.39,3901.0,Neutral,1627390.491,1275834.989,351555.502,1323769.69,175372.34399999998,128248.457,0.0,0,0.4909757142857143
2020-11-07,117.76,117.13,117.2,117.52,285.0,115.0,113.05,113.39,3901.0,Neutral,2390964.376,2091837.761,299126.615,1937230.724,394522.882,59210.77,0.0,0,0.4909757142857143
2020-11-08,117.76,117.13,117.2,117.52,285.0,115.0,113.05,113.39,3901.0,Neutral,2034384.177,1810269.475,224114.702,1637340.216,172978.0,224065.96099999998,0.0,0,0.4909757142857143
2020-11-09,120.85,118.2,118.2,120.26,210.0,118.4,114.64,114.69,6821.0,Non-neutral,23803640.001,20942099.703,2861540.298,19840258.359,3088995.642,874386.0,0.041666666666666664,6,0.45317857142857143
2020-11-10,122.0,120.75,122.0,120.83,255.0,120.19,118.25,119.0,8095.0,Non-neutral,3211782.834,2361156.969,850625.865,2172904.04,655595.965,383282.82899999997,-0.04062500000000006,8,0.45317857142857143
2020-11-11,122.51,122.06,122.1,122.61,441.0,121.27,119.0,119.4,5513.0,Non-neutral,3177305.1,1953769.763,1223535.337,1842826.412,740451.917,594026.771,0.0099999999999999,2,0.45317857142857143
2020-11-12,122.9,121.45,122.0,121.46,601.0,121.78,119.52,121.4,9517.0,Non-neutral,3218947.178,1928516.325,1290430.8530000001,2057743.492,736861.167,424342.519,0.05281249999999995,4,0.45317857142857143
2020-11-13,121.17,120.5,121.17,120.89,407.0,120.15,118.32,119.85,6175.0,Neutral,2102079.796,1881910.596,220169.2,1732105.195,171000.0,198974.601,0.0,1,0.45317857142857143
2020-11-14,121.17,120.5,121.17,120.89,407.0,120.15,118.32,119.85,6175.0,Neutral,3120762.086,2507364.181,613397.905,2190987.378,573979.351,355795.357,0.0,0,0.45317857142857143
2020-11-15,121.17,120.5,121.17,120.89,407.0,120.15,118.32,119.85,6175.0,Neutral,3062810.228,2251441.244,811368.9839999999,1919147.711,790125.966,353536.551,0.0,0,0.45317857142857143
